CEMETERY|SITECODE|PERIOD|LU_INT|E_DATE|L_DATE|SITECODE|CONTEXT|SEX|AGE|TRAIT_TYPE|GROUP|EXPANSION|VALUE
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|1|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Age estimate|Overall age code|Overall Age code|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|4|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|4|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10932|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10932|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10932|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10932|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10932|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10947|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10947|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10947|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10947|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10947|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Age estimate|Overall age code|Overall Age code|8|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Age estimate|Overall age code|Overall Age code|7|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|1|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13042|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Age estimate|Scheuer and Black (2000)|Epiphysial fusion|17|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13042|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|17|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13042|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Age estimate|Overall age code|Overall Age code|6|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13056|MALE|ADULT 18-25 YEARS|Age estimate|Overall age code|Overall Age code|7|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13056|MALE|ADULT 18-25 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|1|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13056|MALE|ADULT 18-25 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13056|MALE|ADULT 18-25 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13056|MALE|ADULT 18-25 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13110|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|1|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13110|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age code|Overall Age code|4|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13110|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|1|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13209|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|10|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13209|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13209|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|10|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Age estimate|Overall age code|Overall Age code|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|3|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Age estimate|Overall age code|Overall Age code|10|
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|3|
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|5|
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Gusafson and Koch (1974)|Dental eruption|8|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|7|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|4.5|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|MFH (Smith 1991)|Dental development|6|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Gusafson and Koch (1974)|Dental eruption|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|9|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Age estimate|Overall age code|Overall Age code|8|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|2|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|3|
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA108|1050|1140|17166|MALE|ADULT >46 YEARS|Age estimate|Overall age code|Overall Age code|10|
Medieval-Guildhall Yard|GYE92|10|OA108|1050|1140|17166|MALE|ADULT >46 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|4|
Medieval-Guildhall Yard|GYE92|10|OA108|1050|1140|17166|MALE|ADULT >46 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|5|
Medieval-Guildhall Yard|GYE92|10|OA108|1050|1140|17166|MALE|ADULT >46 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|6|
Medieval-Guildhall Yard|GYE92|10|OA108|1050|1140|17166|MALE|ADULT >46 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20065|MALE|ADULT 26-35 YEARS|Age estimate|Overall age code|Overall Age code|8|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20065|MALE|ADULT 26-35 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|2|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20065|MALE|ADULT 26-35 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20065|MALE|ADULT 26-35 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20065|MALE|ADULT 26-35 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20105|MALE|ADULT 36-45 YEARS|Age estimate|Overall age code|Overall Age code|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20105|MALE|ADULT 36-45 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20105|MALE|ADULT 36-45 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20105|MALE|ADULT 36-45 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20105|MALE|ADULT 36-45 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20109|FEMALE|ADULT 26-35 YEARS|Age estimate|Overall age code|Overall Age code|8|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20109|FEMALE|ADULT 26-35 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|2|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20109|FEMALE|ADULT 26-35 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20109|FEMALE|ADULT 26-35 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20109|FEMALE|ADULT 26-35 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20113|FEMALE?|ADULT >46 YEARS|Age estimate|Overall age code|Overall Age code|10|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20113|FEMALE?|ADULT >46 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20113|FEMALE?|ADULT >46 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20113|FEMALE?|ADULT >46 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|7|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20113|FEMALE?|ADULT >46 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20117|UNSEXED CHILD|SUB-ADULT 7-11 MONTHS|Age estimate|Overall age code|Overall Age code|3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20117|UNSEXED CHILD|SUB-ADULT 7-11 MONTHS|Age estimate|Maresh (1970)|Diaphysial lengths|.3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20277|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|10|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20277|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20277|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|8|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20277|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|MFH (Smith 1991)|Dental development|10|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Gusafson and Koch (1974)|Dental eruption|4|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|4|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age code|Overall Age code|4|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|2.5|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Age estimate|Overall age code|Overall Age code|8|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|3|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|3|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|3|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|3|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Age estimate|Overall age code|Overall Age code|7|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|1|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|1|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|1|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Age estimate|Overall age code|Overall Age code|10|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|2|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|6|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|4|
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20578|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20578|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20578|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20582|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20582|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20582|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20582|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20582|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20586|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20586|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Overall age code|Overall Age code|5|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20586|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20588|MALE|ADULT 36-45 YEARS|Age estimate|Overall age code|Overall Age code|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20588|MALE|ADULT 36-45 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20588|MALE|ADULT 36-45 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20588|MALE|ADULT 36-45 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20588|MALE|ADULT 36-45 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20590|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Overall age code|Overall Age code|11|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20590|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20590|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20590|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20590|UNDETERMINABLE|UNCLASSIFIED ADULT|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20619|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Gusafson and Koch (1974)|Dental eruption|1|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20619|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age estimate|Overall Age (sub-adult)|1|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20619|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Overall age code|Overall Age code|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20619|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Age estimate|Maresh (1970)|Diaphysial lengths|.5|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20623|FEMALE?|ADULT 36-45 YEARS|Age estimate|Overall age code|Overall Age code|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20623|FEMALE?|ADULT 36-45 YEARS|Age estimate|Brothwell (1981)|Dental wear (Codes 1-4)|3|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20623|FEMALE?|ADULT 36-45 YEARS|Age estimate|Brooks and Suchey (1990)|Pubic symphysis Phases I-VI|9|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20623|FEMALE?|ADULT 36-45 YEARS|Age estimate|Lovejoy et al (1985)|Auricular surface Phases 1-8|4|
Medieval-Guildhall Yard|GYE92|10|OA102|1050|1140|20623|FEMALE?|ADULT 36-45 YEARS|Age estimate|Iscan et al (1984,1985)|Costochondral Phases 0-8|9|
